date,WeekStatus,Day_of_week
10/07/2018 03:15,Weekday,Tuesday
10/07/2018 03:30,Weekday,Tuesday
10/07/2018 03:45,Weekday,Tuesday
10/07/2018 04:00,Weekday,Tuesday
10/07/2018 04:15,Weekday,Tuesday
10/07/2018 04:30,Weekday,Tuesday
10/07/2018 04:45,Weekday,Tuesday
10/07/2018 05:00,Weekday,Tuesday
10/07/2018 05:15,Weekday,Tuesday
10/07/2018 05:30,Weekday,Tuesday
10/07/2018 05:45,Weekday,Tuesday
10/07/2018 06:00,Weekday,Tuesday
10/07/2018 06:15,Weekday,Tuesday
10/07/2018 06:30,Weekday,Tuesday
10/07/2018 06:45,Weekday,Tuesday
10/07/2018 07:00,Weekday,Tuesday
10/07/2018 07:15,Weekday,Tuesday
10/07/2018 07:30,Weekday,Tuesday
10/07/2018 07:45,Weekday,Tuesday
10/07/2018 08:00,Weekday,Tuesday
10/07/2018 08:15,Weekday,Tuesday
10/07/2018 08:30,Weekday,Tuesday
10/07/2018 08:45,Weekday,Tuesday
10/07/2018 09:00,Weekday,Tuesday
10/07/2018 09:15,Weekday,Tuesday
10/07/2018 09:30,Weekday,Tuesday
10/07/2018 09:45,Weekday,Tuesday
10/07/2018 10:00,Weekday,Tuesday
10/07/2018 10:15,Weekday,Tuesday
10/07/2018 10:30,Weekday,Tuesday
10/07/2018 10:45,Weekday,Tuesday
10/07/2018 11:00,Weekday,Tuesday
10/07/2018 11:15,Weekday,Tuesday
10/07/2018 11:30,Weekday,Tuesday
10/07/2018 11:45,Weekday,Tuesday
10/07/2018 12:00,Weekday,Tuesday
10/07/2018 12:15,Weekday,Tuesday
10/07/2018 12:30,Weekday,Tuesday
10/07/2018 12:45,Weekday,Tuesday
10/07/2018 13:00,Weekday,Tuesday
10/07/2018 13:15,Weekday,Tuesday
10/07/2018 13:30,Weekday,Tuesday
10/07/2018 13:45,Weekday,Tuesday
10/07/2018 14:00,Weekday,Tuesday
10/07/2018 14:15,Weekday,Tuesday
10/07/2018 14:30,Weekday,Tuesday
10/07/2018 14:45,Weekday,Tuesday
10/07/2018 15:00,Weekday,Tuesday
10/07/2018 15:15,Weekday,Tuesday
10/07/2018 15:30,Weekday,Tuesday
10/07/2018 15:45,Weekday,Tuesday
10/07/2018 16:00,Weekday,Tuesday
10/07/2018 16:15,Weekday,Tuesday
10/07/2018 16:30,Weekday,Tuesday
10/07/2018 16:45,Weekday,Tuesday
10/07/2018 17:00,Weekday,Tuesday
10/07/2018 17:15,Weekday,Tuesday
10/07/2018 17:30,Weekday,Tuesday
10/07/2018 17:45,Weekday,Tuesday
10/07/2018 18:00,Weekday,Tuesday
10/07/2018 18:15,Weekday,Tuesday
10/07/2018 18:30,Weekday,Tuesday
10/07/2018 18:45,Weekday,Tuesday
10/07/2018 19:00,Weekday,Tuesday
10/07/2018 19:15,Weekday,Tuesday
10/07/2018 19:30,Weekday,Tuesday
10/07/2018 19:45,Weekday,Tuesday
10/07/2018 20:00,Weekday,Tuesday
10/07/2018 20:15,Weekday,Tuesday
10/07/2018 20:30,Weekday,Tuesday
10/07/2018 20:45,Weekday,Tuesday
10/07/2018 21:00,Weekday,Tuesday
10/07/2018 21:15,Weekday,Tuesday
10/07/2018 21:30,Weekday,Tuesday
10/07/2018 21:45,Weekday,Tuesday
10/07/2018 22:00,Weekday,Tuesday
10/07/2018 22:15,Weekday,Tuesday
10/07/2018 22:30,Weekday,Tuesday
10/07/2018 22:45,Weekday,Tuesday
10/07/2018 23:00,Weekday,Tuesday
10/07/2018 23:15,Weekday,Tuesday
10/07/2018 23:30,Weekday,Tuesday
10/07/2018 23:45,Weekday,Tuesday
10/07/2018 00:00,Weekday,Tuesday
11/07/2018 00:15,Weekday,Wednesday
11/07/2018 00:30,Weekday,Wednesday
11/07/2018 00:45,Weekday,Wednesday
11/07/2018 01:00,Weekday,Wednesday
11/07/2018 01:15,Weekday,Wednesday
11/07/2018 01:30,Weekday,Wednesday
11/07/2018 01:45,Weekday,Wednesday
11/07/2018 02:00,Weekday,Wednesday
11/07/2018 02:15,Weekday,Wednesday
11/07/2018 02:30,Weekday,Wednesday
11/07/2018 02:45,Weekday,Wednesday
11/07/2018 03:00,Weekday,Wednesday
11/07/2018 03:15,Weekday,Wednesday
11/07/2018 03:30,Weekday,Wednesday
11/07/2018 03:45,Weekday,Wednesday
11/07/2018 04:00,Weekday,Wednesday
11/07/2018 04:15,Weekday,Wednesday
11/07/2018 04:30,Weekday,Wednesday
11/07/2018 04:45,Weekday,Wednesday
11/07/2018 05:00,Weekday,Wednesday
11/07/2018 05:15,Weekday,Wednesday
11/07/2018 05:30,Weekday,Wednesday
11/07/2018 05:45,Weekday,Wednesday
11/07/2018 06:00,Weekday,Wednesday
11/07/2018 06:15,Weekday,Wednesday
11/07/2018 06:30,Weekday,Wednesday
11/07/2018 06:45,Weekday,Wednesday
11/07/2018 07:00,Weekday,Wednesday
11/07/2018 07:15,Weekday,Wednesday
11/07/2018 07:30,Weekday,Wednesday
11/07/2018 07:45,Weekday,Wednesday
11/07/2018 08:00,Weekday,Wednesday
11/07/2018 08:15,Weekday,Wednesday
11/07/2018 08:30,Weekday,Wednesday
11/07/2018 08:45,Weekday,Wednesday
11/07/2018 09:00,Weekday,Wednesday
11/07/2018 09:15,Weekday,Wednesday
11/07/2018 09:30,Weekday,Wednesday
11/07/2018 09:45,Weekday,Wednesday
11/07/2018 10:00,Weekday,Wednesday
11/07/2018 10:15,Weekday,Wednesday
11/07/2018 10:30,Weekday,Wednesday
11/07/2018 10:45,Weekday,Wednesday
11/07/2018 11:00,Weekday,Wednesday
11/07/2018 11:15,Weekday,Wednesday
11/07/2018 11:30,Weekday,Wednesday
11/07/2018 11:45,Weekday,Wednesday
11/07/2018 12:00,Weekday,Wednesday
11/07/2018 12:15,Weekday,Wednesday
11/07/2018 12:30,Weekday,Wednesday
11/07/2018 12:45,Weekday,Wednesday
11/07/2018 13:00,Weekday,Wednesday
11/07/2018 13:15,Weekday,Wednesday
11/07/2018 13:30,Weekday,Wednesday
11/07/2018 13:45,Weekday,Wednesday
11/07/2018 14:00,Weekday,Wednesday
11/07/2018 14:15,Weekday,Wednesday
11/07/2018 14:30,Weekday,Wednesday
11/07/2018 14:45,Weekday,Wednesday
11/07/2018 15:00,Weekday,Wednesday
11/07/2018 15:15,Weekday,Wednesday
11/07/2018 15:30,Weekday,Wednesday
11/07/2018 15:45,Weekday,Wednesday
11/07/2018 16:00,Weekday,Wednesday
11/07/2018 16:15,Weekday,Wednesday
11/07/2018 16:30,Weekday,Wednesday
11/07/2018 16:45,Weekday,Wednesday
11/07/2018 17:00,Weekday,Wednesday
11/07/2018 17:15,Weekday,Wednesday
11/07/2018 17:30,Weekday,Wednesday
11/07/2018 17:45,Weekday,Wednesday
11/07/2018 18:00,Weekday,Wednesday
11/07/2018 18:15,Weekday,Wednesday
11/07/2018 18:30,Weekday,Wednesday
11/07/2018 18:45,Weekday,Wednesday
11/07/2018 19:00,Weekday,Wednesday
11/07/2018 19:15,Weekday,Wednesday
11/07/2018 19:30,Weekday,Wednesday
11/07/2018 19:45,Weekday,Wednesday
11/07/2018 20:00,Weekday,Wednesday
11/07/2018 20:15,Weekday,Wednesday
11/07/2018 20:30,Weekday,Wednesday
11/07/2018 20:45,Weekday,Wednesday
11/07/2018 21:00,Weekday,Wednesday
11/07/2018 21:15,Weekday,Wednesday
11/07/2018 21:30,Weekday,Wednesday
11/07/2018 21:45,Weekday,Wednesday
11/07/2018 22:00,Weekday,Wednesday
11/07/2018 22:15,Weekday,Wednesday
11/07/2018 22:30,Weekday,Wednesday
11/07/2018 22:45,Weekday,Wednesday
11/07/2018 23:00,Weekday,Wednesday
11/07/2018 23:15,Weekday,Wednesday
11/07/2018 23:30,Weekday,Wednesday
11/07/2018 23:45,Weekday,Wednesday
11/07/2018 00:00,Weekday,Wednesday
12/07/2018 00:15,Weekday,Thursday
12/07/2018 00:30,Weekday,Thursday
12/07/2018 00:45,Weekday,Thursday
12/07/2018 01:00,Weekday,Thursday
12/07/2018 01:15,Weekday,Thursday
12/07/2018 01:30,Weekday,Thursday
12/07/2018 01:45,Weekday,Thursday
12/07/2018 02:00,Weekday,Thursday
12/07/2018 02:15,Weekday,Thursday
12/07/2018 02:30,Weekday,Thursday
12/07/2018 02:45,Weekday,Thursday
12/07/2018 03:00,Weekday,Thursday
12/07/2018 03:15,Weekday,Thursday
12/07/2018 03:30,Weekday,Thursday
12/07/2018 03:45,Weekday,Thursday
12/07/2018 04:00,Weekday,Thursday
12/07/2018 04:15,Weekday,Thursday
12/07/2018 04:30,Weekday,Thursday
12/07/2018 04:45,Weekday,Thursday
12/07/2018 05:00,Weekday,Thursday
12/07/2018 05:15,Weekday,Thursday
12/07/2018 05:30,Weekday,Thursday
12/07/2018 05:45,Weekday,Thursday
12/07/2018 06:00,Weekday,Thursday
12/07/2018 06:15,Weekday,Thursday
12/07/2018 06:30,Weekday,Thursday
12/07/2018 06:45,Weekday,Thursday
12/07/2018 07:00,Weekday,Thursday
12/07/2018 07:15,Weekday,Thursday
12/07/2018 07:30,Weekday,Thursday
12/07/2018 07:45,Weekday,Thursday
12/07/2018 08:00,Weekday,Thursday
12/07/2018 08:15,Weekday,Thursday
12/07/2018 08:30,Weekday,Thursday
12/07/2018 08:45,Weekday,Thursday
12/07/2018 09:00,Weekday,Thursday
12/07/2018 09:15,Weekday,Thursday
12/07/2018 09:30,Weekday,Thursday
12/07/2018 09:45,Weekday,Thursday
12/07/2018 10:00,Weekday,Thursday
12/07/2018 10:15,Weekday,Thursday
12/07/2018 10:30,Weekday,Thursday
12/07/2018 10:45,Weekday,Thursday
12/07/2018 11:00,Weekday,Thursday
12/07/2018 11:15,Weekday,Thursday
12/07/2018 11:30,Weekday,Thursday
12/07/2018 11:45,Weekday,Thursday
12/07/2018 12:00,Weekday,Thursday
12/07/2018 12:15,Weekday,Thursday
12/07/2018 12:30,Weekday,Thursday
12/07/2018 12:45,Weekday,Thursday
12/07/2018 13:00,Weekday,Thursday
12/07/2018 13:15,Weekday,Thursday
12/07/2018 13:30,Weekday,Thursday
12/07/2018 13:45,Weekday,Thursday
12/07/2018 14:00,Weekday,Thursday
12/07/2018 14:15,Weekday,Thursday
12/07/2018 14:30,Weekday,Thursday
12/07/2018 14:45,Weekday,Thursday
12/07/2018 15:00,Weekday,Thursday
12/07/2018 15:15,Weekday,Thursday
12/07/2018 15:30,Weekday,Thursday
12/07/2018 15:45,Weekday,Thursday
12/07/2018 16:00,Weekday,Thursday
12/07/2018 16:15,Weekday,Thursday
12/07/2018 16:30,Weekday,Thursday
12/07/2018 16:45,Weekday,Thursday
12/07/2018 17:00,Weekday,Thursday
12/07/2018 17:15,Weekday,Thursday
12/07/2018 17:30,Weekday,Thursday
12/07/2018 17:45,Weekday,Thursday
12/07/2018 18:00,Weekday,Thursday
12/07/2018 18:15,Weekday,Thursday
12/07/2018 18:30,Weekday,Thursday
12/07/2018 18:45,Weekday,Thursday
12/07/2018 19:00,Weekday,Thursday
12/07/2018 19:15,Weekday,Thursday
12/07/2018 19:30,Weekday,Thursday
12/07/2018 19:45,Weekday,Thursday
12/07/2018 20:00,Weekday,Thursday
12/07/2018 20:15,Weekday,Thursday
12/07/2018 20:30,Weekday,Thursday
12/07/2018 20:45,Weekday,Thursday
12/07/2018 21:00,Weekday,Thursday
12/07/2018 21:15,Weekday,Thursday
12/07/2018 21:30,Weekday,Thursday
12/07/2018 21:45,Weekday,Thursday
12/07/2018 22:00,Weekday,Thursday
12/07/2018 22:15,Weekday,Thursday
12/07/2018 22:30,Weekday,Thursday
12/07/2018 22:45,Weekday,Thursday
12/07/2018 23:00,Weekday,Thursday
12/07/2018 23:15,Weekday,Thursday
12/07/2018 23:30,Weekday,Thursday
12/07/2018 23:45,Weekday,Thursday
12/07/2018 00:00,Weekday,Thursday
13/07/2018 00:15,Weekday,Friday
13/07/2018 00:30,Weekday,Friday
13/07/2018 00:45,Weekday,Friday
13/07/2018 01:00,Weekday,Friday
13/07/2018 01:15,Weekday,Friday
13/07/2018 01:30,Weekday,Friday
13/07/2018 01:45,Weekday,Friday
13/07/2018 02:00,Weekday,Friday
13/07/2018 02:15,Weekday,Friday
13/07/2018 02:30,Weekday,Friday
13/07/2018 02:45,Weekday,Friday
13/07/2018 03:00,Weekday,Friday
13/07/2018 03:15,Weekday,Friday
13/07/2018 03:30,Weekday,Friday
13/07/2018 03:45,Weekday,Friday
13/07/2018 04:00,Weekday,Friday
13/07/2018 04:15,Weekday,Friday
13/07/2018 04:30,Weekday,Friday
13/07/2018 04:45,Weekday,Friday
13/07/2018 05:00,Weekday,Friday
13/07/2018 05:15,Weekday,Friday
13/07/2018 05:30,Weekday,Friday
13/07/2018 05:45,Weekday,Friday
13/07/2018 06:00,Weekday,Friday
13/07/2018 06:15,Weekday,Friday
13/07/2018 06:30,Weekday,Friday
13/07/2018 06:45,Weekday,Friday
13/07/2018 07:00,Weekday,Friday
13/07/2018 07:15,Weekday,Friday
13/07/2018 07:30,Weekday,Friday
13/07/2018 07:45,Weekday,Friday
13/07/2018 08:00,Weekday,Friday
13/07/2018 08:15,Weekday,Friday
13/07/2018 08:30,Weekday,Friday
13/07/2018 08:45,Weekday,Friday
13/07/2018 09:00,Weekday,Friday
13/07/2018 09:15,Weekday,Friday
13/07/2018 09:30,Weekday,Friday
13/07/2018 09:45,Weekday,Friday
13/07/2018 10:00,Weekday,Friday
13/07/2018 10:15,Weekday,Friday
13/07/2018 10:30,Weekday,Friday
13/07/2018 10:45,Weekday,Friday
13/07/2018 11:00,Weekday,Friday
13/07/2018 11:15,Weekday,Friday
13/07/2018 11:30,Weekday,Friday
13/07/2018 11:45,Weekday,Friday
13/07/2018 12:00,Weekday,Friday
13/07/2018 12:15,Weekday,Friday
13/07/2018 12:30,Weekday,Friday
13/07/2018 12:45,Weekday,Friday
13/07/2018 13:00,Weekday,Friday
13/07/2018 13:15,Weekday,Friday
13/07/2018 13:30,Weekday,Friday
13/07/2018 13:45,Weekday,Friday
13/07/2018 14:00,Weekday,Friday
13/07/2018 14:15,Weekday,Friday
13/07/2018 14:30,Weekday,Friday
13/07/2018 14:45,Weekday,Friday
13/07/2018 15:00,Weekday,Friday
13/07/2018 15:15,Weekday,Friday
13/07/2018 15:30,Weekday,Friday
13/07/2018 15:45,Weekday,Friday
13/07/2018 16:00,Weekday,Friday
13/07/2018 16:15,Weekday,Friday
13/07/2018 16:30,Weekday,Friday
13/07/2018 16:45,Weekday,Friday
13/07/2018 17:00,Weekday,Friday
13/07/2018 17:15,Weekday,Friday
13/07/2018 17:30,Weekday,Friday
13/07/2018 17:45,Weekday,Friday
13/07/2018 18:00,Weekday,Friday
13/07/2018 18:15,Weekday,Friday
13/07/2018 18:30,Weekday,Friday
13/07/2018 18:45,Weekday,Friday
13/07/2018 19:00,Weekday,Friday
13/07/2018 19:15,Weekday,Friday
13/07/2018 19:30,Weekday,Friday
13/07/2018 19:45,Weekday,Friday
13/07/2018 20:00,Weekday,Friday
13/07/2018 20:15,Weekday,Friday
13/07/2018 20:30,Weekday,Friday
13/07/2018 20:45,Weekday,Friday
13/07/2018 21:00,Weekday,Friday
13/07/2018 21:15,Weekday,Friday
13/07/2018 21:30,Weekday,Friday
13/07/2018 21:45,Weekday,Friday
13/07/2018 22:00,Weekday,Friday
13/07/2018 22:15,Weekday,Friday
13/07/2018 22:30,Weekday,Friday
13/07/2018 22:45,Weekday,Friday
13/07/2018 23:00,Weekday,Friday
13/07/2018 23:15,Weekday,Friday
13/07/2018 23:30,Weekday,Friday
13/07/2018 23:45,Weekday,Friday
13/07/2018 00:00,Weekday,Friday
14/07/2018 00:15,Weekend,Saturday
14/07/2018 00:30,Weekend,Saturday
14/07/2018 00:45,Weekend,Saturday
14/07/2018 01:00,Weekend,Saturday
14/07/2018 01:15,Weekend,Saturday
14/07/2018 01:30,Weekend,Saturday
14/07/2018 01:45,Weekend,Saturday
14/07/2018 02:00,Weekend,Saturday
14/07/2018 02:15,Weekend,Saturday
14/07/2018 02:30,Weekend,Saturday
14/07/2018 02:45,Weekend,Saturday
14/07/2018 03:00,Weekend,Saturday
14/07/2018 03:15,Weekend,Saturday
14/07/2018 03:30,Weekend,Saturday
14/07/2018 03:45,Weekend,Saturday
14/07/2018 04:00,Weekend,Saturday
14/07/2018 04:15,Weekend,Saturday
14/07/2018 04:30,Weekend,Saturday
14/07/2018 04:45,Weekend,Saturday
14/07/2018 05:00,Weekend,Saturday
14/07/2018 05:15,Weekend,Saturday
14/07/2018 05:30,Weekend,Saturday
14/07/2018 05:45,Weekend,Saturday
14/07/2018 06:00,Weekend,Saturday
14/07/2018 06:15,Weekend,Saturday
14/07/2018 06:30,Weekend,Saturday
14/07/2018 06:45,Weekend,Saturday
14/07/2018 07:00,Weekend,Saturday
14/07/2018 07:15,Weekend,Saturday
14/07/2018 07:30,Weekend,Saturday
14/07/2018 07:45,Weekend,Saturday
14/07/2018 08:00,Weekend,Saturday
14/07/2018 08:15,Weekend,Saturday
14/07/2018 08:30,Weekend,Saturday
14/07/2018 08:45,Weekend,Saturday
14/07/2018 09:00,Weekend,Saturday
14/07/2018 09:15,Weekend,Saturday
14/07/2018 09:30,Weekend,Saturday
14/07/2018 09:45,Weekend,Saturday
14/07/2018 10:00,Weekend,Saturday
14/07/2018 10:15,Weekend,Saturday
14/07/2018 10:30,Weekend,Saturday
14/07/2018 10:45,Weekend,Saturday
14/07/2018 11:00,Weekend,Saturday
14/07/2018 11:15,Weekend,Saturday
14/07/2018 11:30,Weekend,Saturday
14/07/2018 11:45,Weekend,Saturday
14/07/2018 12:00,Weekend,Saturday
14/07/2018 12:15,Weekend,Saturday
14/07/2018 12:30,Weekend,Saturday
14/07/2018 12:45,Weekend,Saturday
14/07/2018 13:00,Weekend,Saturday
14/07/2018 13:15,Weekend,Saturday
14/07/2018 13:30,Weekend,Saturday
14/07/2018 13:45,Weekend,Saturday
14/07/2018 14:00,Weekend,Saturday
14/07/2018 14:15,Weekend,Saturday
14/07/2018 14:30,Weekend,Saturday
14/07/2018 14:45,Weekend,Saturday
14/07/2018 15:00,Weekend,Saturday
14/07/2018 15:15,Weekend,Saturday
14/07/2018 15:30,Weekend,Saturday
14/07/2018 15:45,Weekend,Saturday
14/07/2018 16:00,Weekend,Saturday
14/07/2018 16:15,Weekend,Saturday
14/07/2018 16:30,Weekend,Saturday
14/07/2018 16:45,Weekend,Saturday
14/07/2018 17:00,Weekend,Saturday
14/07/2018 17:15,Weekend,Saturday
14/07/2018 17:30,Weekend,Saturday
14/07/2018 17:45,Weekend,Saturday
14/07/2018 18:00,Weekend,Saturday
14/07/2018 18:15,Weekend,Saturday
14/07/2018 18:30,Weekend,Saturday
14/07/2018 18:45,Weekend,Saturday
14/07/2018 19:00,Weekend,Saturday
14/07/2018 19:15,Weekend,Saturday
14/07/2018 19:30,Weekend,Saturday
14/07/2018 19:45,Weekend,Saturday
14/07/2018 20:00,Weekend,Saturday
14/07/2018 20:15,Weekend,Saturday
14/07/2018 20:30,Weekend,Saturday
14/07/2018 20:45,Weekend,Saturday
14/07/2018 21:00,Weekend,Saturday
14/07/2018 21:15,Weekend,Saturday
14/07/2018 21:30,Weekend,Saturday
14/07/2018 21:45,Weekend,Saturday
14/07/2018 22:00,Weekend,Saturday
14/07/2018 22:15,Weekend,Saturday
14/07/2018 22:30,Weekend,Saturday
14/07/2018 22:45,Weekend,Saturday
14/07/2018 23:00,Weekend,Saturday
14/07/2018 23:15,Weekend,Saturday
14/07/2018 23:30,Weekend,Saturday
14/07/2018 23:45,Weekend,Saturday
14/07/2018 00:00,Weekend,Saturday
15/07/2018 00:15,Weekend,Sunday
15/07/2018 00:30,Weekend,Sunday
15/07/2018 00:45,Weekend,Sunday
15/07/2018 01:00,Weekend,Sunday
15/07/2018 01:15,Weekend,Sunday
15/07/2018 01:30,Weekend,Sunday
15/07/2018 01:45,Weekend,Sunday
15/07/2018 02:00,Weekend,Sunday
15/07/2018 02:15,Weekend,Sunday
15/07/2018 02:30,Weekend,Sunday
15/07/2018 02:45,Weekend,Sunday
15/07/2018 03:00,Weekend,Sunday
15/07/2018 03:15,Weekend,Sunday
15/07/2018 03:30,Weekend,Sunday
15/07/2018 03:45,Weekend,Sunday
15/07/2018 04:00,Weekend,Sunday
15/07/2018 04:15,Weekend,Sunday
15/07/2018 04:30,Weekend,Sunday
15/07/2018 04:45,Weekend,Sunday
15/07/2018 05:00,Weekend,Sunday
15/07/2018 05:15,Weekend,Sunday
15/07/2018 05:30,Weekend,Sunday
15/07/2018 05:45,Weekend,Sunday
15/07/2018 06:00,Weekend,Sunday
15/07/2018 06:15,Weekend,Sunday
15/07/2018 06:30,Weekend,Sunday
15/07/2018 06:45,Weekend,Sunday
15/07/2018 07:00,Weekend,Sunday
15/07/2018 07:15,Weekend,Sunday
15/07/2018 07:30,Weekend,Sunday
15/07/2018 07:45,Weekend,Sunday
15/07/2018 08:00,Weekend,Sunday
15/07/2018 08:15,Weekend,Sunday
15/07/2018 08:30,Weekend,Sunday
15/07/2018 08:45,Weekend,Sunday
15/07/2018 09:00,Weekend,Sunday
15/07/2018 09:15,Weekend,Sunday
15/07/2018 09:30,Weekend,Sunday
15/07/2018 09:45,Weekend,Sunday
15/07/2018 10:00,Weekend,Sunday
15/07/2018 10:15,Weekend,Sunday
15/07/2018 10:30,Weekend,Sunday
15/07/2018 10:45,Weekend,Sunday
15/07/2018 11:00,Weekend,Sunday
15/07/2018 11:15,Weekend,Sunday
15/07/2018 11:30,Weekend,Sunday
15/07/2018 11:45,Weekend,Sunday
15/07/2018 12:00,Weekend,Sunday
15/07/2018 12:15,Weekend,Sunday
15/07/2018 12:30,Weekend,Sunday
15/07/2018 12:45,Weekend,Sunday
15/07/2018 13:00,Weekend,Sunday
15/07/2018 13:15,Weekend,Sunday
15/07/2018 13:30,Weekend,Sunday
15/07/2018 13:45,Weekend,Sunday
15/07/2018 14:00,Weekend,Sunday
15/07/2018 14:15,Weekend,Sunday
15/07/2018 14:30,Weekend,Sunday
15/07/2018 14:45,Weekend,Sunday
15/07/2018 15:00,Weekend,Sunday
15/07/2018 15:15,Weekend,Sunday
15/07/2018 15:30,Weekend,Sunday
15/07/2018 15:45,Weekend,Sunday
15/07/2018 16:00,Weekend,Sunday
15/07/2018 16:15,Weekend,Sunday
15/07/2018 16:30,Weekend,Sunday
15/07/2018 16:45,Weekend,Sunday
15/07/2018 17:00,Weekend,Sunday
15/07/2018 17:15,Weekend,Sunday
15/07/2018 17:30,Weekend,Sunday
15/07/2018 17:45,Weekend,Sunday
15/07/2018 18:00,Weekend,Sunday
15/07/2018 18:15,Weekend,Sunday
15/07/2018 18:30,Weekend,Sunday
15/07/2018 18:45,Weekend,Sunday
15/07/2018 19:00,Weekend,Sunday
15/07/2018 19:15,Weekend,Sunday
15/07/2018 19:30,Weekend,Sunday
15/07/2018 19:45,Weekend,Sunday
15/07/2018 20:00,Weekend,Sunday
15/07/2018 20:15,Weekend,Sunday
15/07/2018 20:30,Weekend,Sunday
15/07/2018 20:45,Weekend,Sunday
15/07/2018 21:00,Weekend,Sunday
15/07/2018 21:15,Weekend,Sunday
15/07/2018 21:30,Weekend,Sunday
15/07/2018 21:45,Weekend,Sunday
15/07/2018 22:00,Weekend,Sunday
15/07/2018 22:15,Weekend,Sunday
15/07/2018 22:30,Weekend,Sunday
15/07/2018 22:45,Weekend,Sunday
15/07/2018 23:00,Weekend,Sunday
15/07/2018 23:15,Weekend,Sunday
15/07/2018 23:30,Weekend,Sunday
15/07/2018 23:45,Weekend,Sunday
15/07/2018 00:00,Weekend,Sunday
16/07/2018 00:15,Weekday,Monday
16/07/2018 00:30,Weekday,Monday
16/07/2018 00:45,Weekday,Monday
16/07/2018 01:00,Weekday,Monday
16/07/2018 01:15,Weekday,Monday
16/07/2018 01:30,Weekday,Monday
16/07/2018 01:45,Weekday,Monday
16/07/2018 02:00,Weekday,Monday
16/07/2018 02:15,Weekday,Monday
16/07/2018 02:30,Weekday,Monday
16/07/2018 02:45,Weekday,Monday
16/07/2018 03:00,Weekday,Monday
16/07/2018 03:15,Weekday,Monday
16/07/2018 03:30,Weekday,Monday
16/07/2018 03:45,Weekday,Monday
16/07/2018 04:00,Weekday,Monday
16/07/2018 04:15,Weekday,Monday
16/07/2018 04:30,Weekday,Monday
16/07/2018 04:45,Weekday,Monday
16/07/2018 05:00,Weekday,Monday
16/07/2018 05:15,Weekday,Monday
16/07/2018 05:30,Weekday,Monday
16/07/2018 05:45,Weekday,Monday
16/07/2018 06:00,Weekday,Monday
16/07/2018 06:15,Weekday,Monday
16/07/2018 06:30,Weekday,Monday
16/07/2018 06:45,Weekday,Monday
16/07/2018 07:00,Weekday,Monday
16/07/2018 07:15,Weekday,Monday
16/07/2018 07:30,Weekday,Monday
16/07/2018 07:45,Weekday,Monday
16/07/2018 08:00,Weekday,Monday
16/07/2018 08:15,Weekday,Monday
16/07/2018 08:30,Weekday,Monday
16/07/2018 08:45,Weekday,Monday
16/07/2018 09:00,Weekday,Monday
16/07/2018 09:15,Weekday,Monday
16/07/2018 09:30,Weekday,Monday
16/07/2018 09:45,Weekday,Monday
16/07/2018 10:00,Weekday,Monday
16/07/2018 10:15,Weekday,Monday
16/07/2018 10:30,Weekday,Monday
16/07/2018 10:45,Weekday,Monday
16/07/2018 11:00,Weekday,Monday
16/07/2018 11:15,Weekday,Monday
16/07/2018 11:30,Weekday,Monday
16/07/2018 11:45,Weekday,Monday
16/07/2018 12:00,Weekday,Monday
16/07/2018 12:15,Weekday,Monday
16/07/2018 12:30,Weekday,Monday
16/07/2018 12:45,Weekday,Monday
16/07/2018 13:00,Weekday,Monday
16/07/2018 13:15,Weekday,Monday
16/07/2018 13:30,Weekday,Monday
16/07/2018 13:45,Weekday,Monday
16/07/2018 14:00,Weekday,Monday
16/07/2018 14:15,Weekday,Monday
16/07/2018 14:30,Weekday,Monday
16/07/2018 14:45,Weekday,Monday
16/07/2018 15:00,Weekday,Monday
16/07/2018 15:15,Weekday,Monday
16/07/2018 15:30,Weekday,Monday
16/07/2018 15:45,Weekday,Monday
16/07/2018 16:00,Weekday,Monday
16/07/2018 16:15,Weekday,Monday
16/07/2018 16:30,Weekday,Monday
16/07/2018 16:45,Weekday,Monday
16/07/2018 17:00,Weekday,Monday
16/07/2018 17:15,Weekday,Monday
16/07/2018 17:30,Weekday,Monday
16/07/2018 17:45,Weekday,Monday
16/07/2018 18:00,Weekday,Monday
16/07/2018 18:15,Weekday,Monday
16/07/2018 18:30,Weekday,Monday
16/07/2018 18:45,Weekday,Monday
16/07/2018 19:00,Weekday,Monday
16/07/2018 19:15,Weekday,Monday
16/07/2018 19:30,Weekday,Monday
16/07/2018 19:45,Weekday,Monday
16/07/2018 20:00,Weekday,Monday
16/07/2018 20:15,Weekday,Monday
16/07/2018 20:30,Weekday,Monday
16/07/2018 20:45,Weekday,Monday
16/07/2018 21:00,Weekday,Monday
16/07/2018 21:15,Weekday,Monday
16/07/2018 21:30,Weekday,Monday
16/07/2018 21:45,Weekday,Monday
16/07/2018 22:00,Weekday,Monday
16/07/2018 22:15,Weekday,Monday
16/07/2018 22:30,Weekday,Monday
16/07/2018 22:45,Weekday,Monday
16/07/2018 23:00,Weekday,Monday
16/07/2018 23:15,Weekday,Monday
16/07/2018 23:30,Weekday,Monday
16/07/2018 23:45,Weekday,Monday
16/07/2018 00:00,Weekday,Monday
17/07/2018 00:15,Weekday,Tuesday
17/07/2018 00:30,Weekday,Tuesday
17/07/2018 00:45,Weekday,Tuesday
17/07/2018 01:00,Weekday,Tuesday
17/07/2018 01:15,Weekday,Tuesday
17/07/2018 01:30,Weekday,Tuesday
